CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8,Ave Joelle week 0,Ave Joelle week 1,Ave Joelle week 2,Ave Joelle week 4,Ave Joelle week 6,Ave Joelle week 8
Csa02g058740,4.674597518,4.304969532,3.153569793,4.041472934,4.944869322,5.386136485,2.550806301,3.238528889,3.783739825,4.173367177,4.288071878,3.484566136
Csa02g058760,0.89068336,1.876135339,2.447728565,3.190882118,3.582726738,3.616650975,1.357951454,1.620422324,1.814299643,1.626169829,2.047381293,1.628005342
Csa02g058770,4.591569048,3.692052182,5.020083969,4.929899793,4.227670939,3.984389158,4.885613626,7.26714197,7.112423567,7.886839877,8.31111289,9.037150352
Csa02g058820,9.628695319,8.431595658,14.80210058,14.26333857,9.372719062,12.54258733,12.88927605,23.26771138,21.81947134,26.3739227,23.97877434,27.20693852
Csa02g058830,0.147622436,0.137990932,1.875695066,1.082765281,0.256932406,0.392885405,3.630761122,1.631452545,1.49400068,1.37643271,1.681783582,1.31078512
Csa02g058880,3.703994738,3.728216078,4.145130149,3.34452656,5.434761633,4.215375208,2.769629211,2.172487213,2.168638156,2.2829822,3.418903203,3.684172114
Csa02g059040,15.41155723,11.9389113,11.65868373,13.94607431,10.03854069,12.42565972,43.79132884,26.12989751,19.88471783,27.24244819,26.76820855,21.93910072
Csa02g059060,23.51927689,16.49553556,12.2249297,11.68986056,15.01227581,11.60397364,19.42152123,7.563771339,13.10225071,10.00316289,10.36690421,7.905842018
Csa02g059160,2.526744337,1.667308015,1.213994733,1.442697405,1.711950564,1.900584787,1.098568563,1.129970392,0.981011019,0.952766503,0.812538865,0.943825763
Csa02g059180,1.925543449,1.388018924,1.855845903,2.112854189,1.595783796,2.763578746,1.660117309,0.994823016,1.030674646,1.646474608,1.292513143,1.563888914
Csa02g059690,1.595482402,1.341959178,2.533386082,2.05637736,2.838258401,2.593914497,1.008280141,1.257554957,1.48093269,2.138491207,2.368159924,2.803695262
Csa02g059810,0.942682788,5.162535992,4.343034518,3.04737838,3.298549495,3.795742252,0.233066816,4.164190574,3.076381612,2.480768657,2.490175502,2.252787719
Csa02g059900,1.675257549,2.011058658,1.143915202,2.599173211,1.868642043,2.411456343,1.734663782,3.161938628,3.184762153,5.098217018,3.580797139,2.812936671
Csa02g059990,2.407229884,2.028566949,1.77604448,0.934721704,0.977179816,1.332446054,2.188355386,1.270217638,0.738237853,1.3049351,0.605617412,1.095335009
Csa02g061160,5.829589896,4.479268814,7.552879493,5.460429484,5.680765755,5.594914331,5.689432319,3.635441349,3.784209017,4.780109712,4.333329848,6.456949225
Csa02g061170,7.231530866,10.46381219,9.891787761,5.364459652,11.40058449,6.21516396,6.064809682,12.5157185,12.405188,10.17404262,12.95493335,9.206608083
Csa02g061180,3.996812812,2.77349243,4.38328185,2.393725324,4.010831087,2.208759531,3.448591343,1.866328303,1.63413636,1.906895207,2.856724703,2.125503829
Csa02g061470,5.756381052,2.736559226,2.414169737,3.458942931,3.07860375,4.927475542,4.45290935,2.382120195,2.66589319,2.80614902,2.716582694,2.816545135
Csa02g061540,15.37211645,17.08223291,13.54467958,27.25489418,13.70256637,23.07035301,14.12892064,53.67397766,38.50138273,55.30306536,36.10001467,40.61591451
Csa02g061630,10.41329524,32.18412586,31.00567429,17.7144251,30.31237952,17.92514395,8.385844701,17.93639477,15.07380522,15.26886272,20.05374145,18.08320939
Csa02g061820,48.09044154,46.54245122,24.90306172,34.55949189,39.59558612,41.47806971,35.65554905,54.84075051,41.90283827,37.89809465,38.01486725,40.35628379
Csa02g061850,0.08176098,2.648997504,6.196213943,9.794101833,10.017499,15.49782472,0.050336614,5.01313382,5.800766736,11.35795101,10.86000913,14.33284739
Csa02g061930,9.852090603,5.434773225,7.192511518,6.687751378,8.134067735,10.99861819,5.979167424,4.419315566,5.67114092,6.764039448,6.484816541,5.95245884
Csa02g062070,25.80510672,1.299214307,0.941453521,0.739421223,0.506901459,2.309212318,11.69849072,0.535633801,0.646498009,0.548766064,0.913004127,0.592818937
Csa02g062090,6.987832133,5.883172877,5.619972342,6.775321065,5.965725477,10.42571606,5.236214353,4.327622242,4.906514089,4.725532871,4.111146685,4.111993196
Csa02g062140,10.93144079,6.314083264,8.371098693,16.81721292,9.532243405,17.03125926,9.250351639,13.97475939,15.7921131,23.98091166,14.95072502,16.38124912
Csa02g062160,3.24236052,3.094649619,1.750979698,2.430369315,2.417703887,2.736339063,6.371401033,3.270103426,2.784901301,3.311345606,2.949146494,3.44792571
Csa02g062250,5.371011255,2.522040664,3.148038151,2.310046162,2.245963819,2.640738438,5.568190715,2.281219402,1.719727795,1.457064907,1.679493341,1.446438573
Csa02g062320,0.646498539,0.046453462,1.067793238,1.902569686,0.343792006,2.568804476,0.368426682,0.261755632,0.71143608,2.750225193,0.241566504,0.777601181
Csa02g062360,2.913786952,5.646206481,5.554854395,4.504309486,5.532562568,5.461475808,1.605514156,3.776294062,4.662471555,3.246375579,3.872246184,3.626890131
Csa02g062460,3.203873965,2.02705775,2.813681948,2.903740302,2.542869781,2.790910981,2.026297171,1.173261025,1.534199392,1.56917815,1.442653076,1.322950443
Csa02g062630,53.64526609,73.16069028,72.17420703,165.9287638,84.40399282,155.0387048,44.59257238,117.1680538,150.9430045,171.3916131,139.5969166,141.1073141
Csa02g062650,1.439822359,2.630636907,1.877361754,2.204042061,1.592482673,1.526182752,1.463478203,2.367760273,2.948615676,2.979648599,2.669138749,2.840803622
Csa02g062820,50.17017079,61.8526348,35.58496179,41.18056664,33.83172858,30.71359435,68.2408254,52.13796168,63.20953542,49.20362682,42.60163046,33.79453216
Csa02g062900,21.15155654,25.93173064,30.39699248,36.78958686,33.61243942,24.05827767,14.71487901,19.92846832,21.46072377,15.73751373,18.4954756,16.95353625
Csa02g062940,2.48086368,2.753076842,3.249744454,2.757341635,3.990191382,3.830412775,1.850107453,2.31629985,3.198885927,2.527117976,2.047024025,2.385338313
Csa02g062990,4.761002709,5.71990249,5.611844116,5.86650192,4.570326167,7.03517768,5.188127694,5.258506328,6.403332368,5.487778901,5.039443981,3.724052212
Csa02g063000,1.813247605,5.587328839,6.601680072,5.522769397,7.179417912,6.480407422,3.437540833,5.20913994,5.89292137,7.466830379,6.773231139,6.352097403
Csa02g063020,6.144111588,18.77119861,25.46926081,34.41155214,33.22577538,33.66762968,7.675259407,5.136647832,5.606882358,6.661870457,11.08600755,10.18551505
Csa02g064110,0.249220999,1.037673716,2.023307955,4.095946966,1.275903803,1.28658031,5.208903958,10.27397138,10.94720036,9.486631278,8.730087211,6.565464683
Csa02g064150,3.197166834,2.333198714,3.04487645,2.583715691,2.224625601,2.80120949,2.771687937,1.971104759,1.714661153,1.72958882,2.359000045,2.389838445
Csa02g064230,4.773249614,4.743059047,3.472435968,6.549739768,4.364167662,5.675217733,4.406295231,7.102462477,6.964132897,6.022663547,6.270455226,6.150790471
Csa02g064250,1.638673093,3.425988776,4.954083517,5.24101936,3.311191086,5.013687482,1.05078393,6.101413172,5.911859596,8.772744259,6.396638554,6.827135434
Csa02g064320,7.984172737,4.15068825,2.492604627,3.218646382,2.528582658,2.700116521,6.377199708,1.944335233,1.523888051,1.067002278,1.747542737,1.772270581
Csa02g064350,2.008923982,4.389686792,3.804074225,5.594378264,4.242430298,4.367445149,1.144336789,10.83200117,10.7635523,16.54255052,10.78996305,11.50761871
Csa02g064400,2.890004071,2.78680381,5.272624326,4.451862567,5.539490402,2.729707255,3.030486008,2.275725273,2.236703531,2.628241945,2.615085064,3.401947344
Csa02g064760,1.631896694,2.897378949,1.772003933,1.381250789,1.129455712,1.783844448,13.46672909,3.147350648,1.940865714,1.749418922,1.618591632,2.352622426
Csa02g064900,14.26531884,1.724041759,3.318400437,5.818911731,5.929022448,5.043192373,6.259908791,7.502290336,12.59360451,15.57523578,12.30858328,9.171861388
Csa02g064920,11.1318924,11.64550977,10.80755136,15.84826477,14.55282517,18.22599288,3.1036734,7.215380192,7.209995468,9.013590142,7.845998062,8.028085608
Csa02g064940,4.312212728,5.481160152,6.893353878,6.285534959,5.898114437,7.126706843,3.305834864,3.794551884,5.330942885,4.612718539,5.263125819,4.22555259
Csa02g064980,19.13205872,15.87527955,7.466863174,9.988861499,8.728679318,9.589470116,36.16655555,13.48978991,11.06714716,9.972343932,9.127950063,9.579746159
Csa02g065010,17.89883367,24.76168545,20.01357911,4.920493646,5.601912587,8.79940116,31.74136971,188.2785826,111.0702695,87.11795725,61.96471203,28.00022923
Csa02g065020,10.3782453,33.41655206,20.85917271,9.636970161,9.643086064,13.09844594,8.049022984,151.8270002,101.4884347,78.22942278,78.21936904,36.55873806
Csa02g065190,4.91854097,9.688849152,6.17460761,4.998319376,3.053604791,2.86487104,4.828902651,7.417472081,4.93676283,2.281228498,2.006623068,2.011817869
Csa02g065210,2.863710042,1.002014625,1.087588443,1.641477025,0.867091854,1.972355039,2.006170586,0.75072322,0.908954986,0.725024828,0.746552674,0.889777439
Csa02g065250,4.450416822,1.693988603,1.705346014,2.787658348,2.491853123,3.724895599,2.437223225,0.988704296,1.51951562,1.298660646,1.06774496,1.531756744
Csa02g065260,9.468439406,9.838941068,9.458163435,10.18635289,11.26771436,12.69548823,4.386821871,7.338543017,9.928983097,6.095806459,7.597815762,6.51690426
Csa02g065270,4.966703007,3.160283745,2.098148218,1.899093991,1.902127492,2.365688953,3.521708635,1.849835402,1.716251898,1.653656033,1.461915609,2.003983639
Csa02g065380,3.889714339,2.013553442,3.674345209,3.523554711,2.503220537,6.022363725,2.6718546,1.563400408,1.91566864,1.947510678,3.283178054,1.854525873
Csa02g065390,1.334165418,1.010069649,1.696954999,3.192495083,1.528991453,3.539229802,1.647640366,1.779417149,2.106444717,3.683220174,3.05373003,3.075130383
Csa02g065450,8.37474303,6.741934658,9.552954192,9.389883298,10.82977776,9.12007239,20.1211693,10.65791498,10.04657863,8.449454307,10.89327797,6.69496341
Csa02g065530,4.701916876,4.80046638,7.148074857,4.310552845,5.850452115,6.469333181,3.148360327,4.582040345,3.666021649,3.906918095,3.798781174,4.119402783
Csa02g065560,1.621747527,4.827660755,3.560526908,3.313815467,4.67922906,3.702874586,1.362833425,7.214409773,7.315244699,7.472387448,6.416299242,5.567656176
Csa02g065620,3.605681278,2.677463427,1.429107256,3.288574263,2.916719409,3.327339317,1.417665502,1.601853375,2.600086103,2.758508636,2.088472848,2.928614026
Csa02g065660,109.9341504,104.8935303,57.33571638,54.64531582,45.12884226,62.18674432,74.72006194,55.73505804,39.39771001,24.71031001,25.51908647,35.31094089
Csa02g065690,36.12763656,34.68629248,26.05654381,15.62162223,13.95835678,17.98136173,106.0806556,62.97720482,44.95561604,32.36003265,31.70344994,30.0006509
Csa02g065720,92.12455891,91.47291314,62.42085201,77.63203767,81.41748482,80.30305065,51.86796332,59.99755882,56.37387333,55.17582072,53.98445373,61.26651861
Csa02g065830,4.778361667,3.374881141,0.791745686,2.275084063,1.612966424,1.658745745,4.596387342,2.064150638,2.613677933,1.539521562,1.365650205,1.448540906
Csa02g066970,12.76306612,1.86686028,3.238811639,3.410348745,3.31635638,4.92368847,11.02784712,1.544287222,1.635872959,2.680917042,2.969819439,2.336647894
Csa02g067130,4.620562689,3.241591441,2.001373996,2.50644446,1.523937553,2.185101011,2.779882625,1.653986531,0.942427002,1.276845005,1.220222714,1.383334384
Csa02g067160,2.672047538,2.223905448,1.886768325,1.980504197,2.085325569,2.621811796,2.027771489,1.58038027,1.701265726,1.861801159,1.653074166,1.51913806
Csa02g067180,1.36347556,1.484395605,1.326017409,1.279975899,2.210456541,2.431971852,1.433244002,1.004035443,1.226445327,1.591715983,1.550133275,1.413513159
Csa02g067190,1.147931209,1.380621522,1.294611483,1.775420186,2.408545884,2.43919075,0.587558836,0.868194737,0.72445348,1.327385478,0.953179231,1.431551322
Csa02g067290,149.985403,181.1458132,82.64439834,107.7290167,82.07886934,108.7479225,164.0078281,175.6684367,171.2532672,121.8228913,110.7898141,95.53907224
Csa02g067340,4.759107612,2.573529021,2.703492297,2.371524886,2.444950895,2.416223554,3.846931234,2.25424167,1.567651914,1.681594201,1.618922799,2.435474357
Csa02g067400,0.71733171,0.723534941,1.296577396,3.117983952,1.56561898,2.433564594,0.498543621,2.323308453,3.090794654,6.427673621,4.387537172,4.220809102
Csa02g067640,16.44021364,6.278457886,5.975469931,15.66523474,7.147435738,11.16825244,15.68384379,12.38035577,10.44522401,14.19562228,7.999307636,11.3513606
Csa02g067650,3.860522875,3.123038831,2.501992852,2.144792951,2.699313534,3.112869316,3.345577902,2.008500344,1.928618851,1.974835927,1.604166229,1.947769951
Csa02g067760,25.04428232,8.229476978,10.94562754,7.847719545,6.245108266,9.396986459,25.78946341,5.475556204,3.786116254,3.272705747,3.131211405,4.145490915
Csa02g067900,8.463028809,11.8964146,12.38928135,10.3439838,9.437571694,12.57740922,8.098951553,5.893080659,7.017806999,4.148180363,3.415732589,4.15095655
Csa02g067950,8.107503486,6.101014382,5.918380062,4.487636287,5.539292286,7.809867764,5.532077636,3.349346661,3.081901995,3.104825899,4.431847177,5.293711698
Csa02g067990,2.131616757,3.015142464,3.913609677,4.153291391,5.034333013,5.331036133,1.33067628,1.912328333,2.026873878,2.790837029,2.523947283,2.50331305
Csa02g068010,12.02120033,14.38514752,5.274633561,5.786338489,5.236775762,8.336304472,13.07007381,13.49658926,8.964970484,5.999352953,6.169091666,5.272269405
Csa02g068030,2.997595158,1.092820774,1.073752778,1.296978763,1.416048075,1.785722363,1.516575081,1.013798539,1.105280945,1.249004927,1.251651634,1.351682037
Csa02g068070,26.18910317,25.48288187,17.99842403,15.21827256,16.00866376,18.07473938,21.19112657,14.65937774,13.73923522,11.89495968,10.65864882,11.44050638
Csa02g068150,12.41466706,8.952289482,6.848106684,7.83374351,7.256094739,10.8585081,9.085795662,5.868237274,6.110549693,5.410536565,5.71899021,6.368228545
Csa02g068330,13.97551933,5.757506383,8.762587502,13.70400148,5.27642682,11.40576472,33.34465602,15.60896032,14.61910409,22.23350782,14.95370869,13.94186046
Csa02g068340,2.68577998,1.717905897,1.792312654,2.130527247,2.327483262,1.996865201,2.078987113,2.94519055,2.74325516,2.77227602,2.89898474,1.774976425
Csa02g068430,3.738298923,1.329723865,1.472025729,1.528038275,1.380313913,1.903580811,1.914917568,0.842567637,0.770786429,1.135155523,1.369616362,1.318769562
Csa02g068450,6.397903236,4.361275545,3.913140637,3.880303378,3.900905911,5.741867062,4.552145615,3.782964929,3.083342446,3.456942555,3.007436041,3.352398252
Csa02g068460,3.447372754,4.285966574,4.263852159,4.20844552,4.667663395,6.410059117,1.936501258,2.811245636,3.684363965,3.924768161,3.91631493,3.201347968
Csa02g068560,32.84103871,8.149301975,9.261676233,22.30641792,16.4492696,27.13456249,9.386261931,10.26507207,15.69574414,13.52951348,13.07180334,11.41462568
Csa02g068570,6.045799292,0.972219302,0.953965674,2.018238635,1.193039778,2.260281189,2.296184206,0.897512208,0.883900588,1.148587492,0.870415365,0.846944867
Csa02g068650,29.33138833,22.73302968,17.2811802,29.44567213,18.87462392,29.92601807,12.47537441,23.78238148,15.91333854,17.00727216,20.33320729,22.17590731
Csa02g069730,2.450939494,3.162638835,2.052258401,2.980610323,3.524953358,3.911506862,1.320502469,2.291670013,2.656235059,3.233643044,3.009074758,2.873105584
Csa02g069780,8.324113325,5.613798668,5.34600029,7.197233393,4.767238672,6.09023233,8.998369744,9.793339456,9.246164656,12.4683822,8.666780381,10.41897703
Csa02g069810,3.87132703,22.65401296,10.0881792,9.806174796,13.75681301,12.67391167,3.239221719,27.16633239,20.78114294,18.10737551,13.56798327,13.22929845
Csa02g069840,0.124451676,0.168845591,0.381630951,4.350621633,0.565700486,0.518520005,1.322043685,11.67325542,8.122838413,8.242862819,0.541451713,7.801989124
Csa02g069850,3.645359247,5.299080483,6.861928532,10.65143871,6.129345336,6.052440041,6.275881434,11.04052223,11.96111552,14.10631379,6.353722005,5.744237904
Csa02g069860,0.04518153,0.022136447,0.001,1.142849333,0.078046091,0.079954018,0.403601699,3.354869201,1.913369876,1.654328021,0.060181941,1.893073785
Csa02g069870,1.637059612,2.122325085,1.868071982,1.548645046,2.440898462,1.640758518,1.2317933,1.998314627,2.203651626,2.693159522,2.380694043,2.039170702
Csa02g070260,3.110343422,9.646127945,10.29024329,6.324265464,9.874027527,6.895999175,2.20912931,7.101810968,6.632751928,3.605509818,5.415144412,3.763389455
Csa02g070290,1.580859065,2.723912675,4.219716007,3.580017644,3.127866855,4.034963681,3.319955499,9.170327026,9.633307266,7.862336064,5.184639066,5.385848133
Csa02g070300,5.672460734,7.438007404,6.863441806,9.005383477,7.206953571,7.209987653,4.626045427,3.600626646,3.772689283,4.9441235,5.161124166,4.081989996
Csa02g070360,1.069030937,0.397860932,2.877126702,3.850328383,4.51008819,6.590998039,0.662224278,0.305860159,0.72434378,0.624384486,0.8851121,1.953485036
Csa02g070480,66.37899497,58.10482129,44.52209504,81.26996595,46.90619165,62.34826643,73.33086021,163.5302501,146.6200225,165.0110635,117.6467575,110.1226216
Csa02g070490,1.598130624,3.240237882,5.396584138,5.447227506,5.516221285,4.902730354,1.020463856,3.322312456,2.828020352,2.577554636,2.216570412,3.041190121
Csa02g070500,26.01539347,33.18389207,42.20480968,40.65962643,49.23407962,39.47321276,11.25079382,41.78434253,48.56859912,24.23340362,35.17268579,22.53003975
Csa02g070560,6.068872012,7.988389847,9.079455791,6.950070731,7.19291063,7.616607264,3.105649384,5.881649941,5.353115472,4.532056106,4.771156323,6.510708699
Csa02g070620,3.570776869,3.583790963,3.956098468,3.005214213,3.353515521,2.949253912,2.560882109,3.124576339,2.849247851,2.587534757,1.853799132,2.566977535
Csa02g070660,13.4989745,19.0128654,9.976009138,10.81230901,9.358110667,9.200060706,16.52629532,27.07913885,23.76557522,22.48001873,18.97044306,17.70296403
Csa02g070680,9.476920495,4.686651808,2.288340451,2.855762243,2.874033231,3.074250103,6.04613628,2.599042801,2.300602466,2.162832243,1.641464187,2.07725486
Csa02g070690,4.256337457,2.159105738,2.496346332,3.130420386,3.239459588,3.432397707,3.829759521,1.843783988,1.434527419,1.886369736,1.62680948,1.835725551
Csa02g070700,8.205701818,2.690374054,3.026327193,2.441770909,2.993904945,3.101889158,5.861627227,1.945975221,2.082580684,1.819684306,1.721488279,1.890280973
Csa02g070890,5.525636209,3.015232991,1.202289841,1.251080296,1.02347025,1.992285303,4.672542698,1.317263527,1.081627219,0.816336668,0.823476824,0.852132327
