Gene ID,LOG2Diff0,LOG2Diff1,LOG2Diff2,LOG2Diff4,LOG2Diff6,LOG2Diff8
Csa01g007780,-1.398645304,0.60995553,0.213209935,1.110305148,0.523311858,-1.058137168
Csa01g007830,-0.539436179,1.070208084,-1.32769539,0.071094578,-0.512419761,1.238248669
Csa01g007850,0.755079564,1.115632792,-1.435339022,-0.766619862,-0.325524408,0.656770936
Csa01g007870,0.165202463,0.391255648,-0.243610921,0.802586589,0.764031837,-1.879465616
Csa01g007920,1.541863668,0.850290305,-1.100843877,-0.662690912,-0.154520202,-0.474098983
Csa01g007940,-0.681115807,1.187463654,-0.134479253,-1.243127965,1.204724308,-0.333464936
Csa01g007950,0.609256959,0.354269316,-1.574251702,-0.626490747,-0.039870539,1.277086714
Csa01g007970,1.177461023,1.152681326,-0.907609818,-0.887218119,-0.782787756,0.247473344
Csa01g008030,1.217269571,-0.491927184,-1.125675111,-0.114568358,-0.707803444,1.222704526
Csa01g008090,-0.843211795,-0.115305458,-1.171888772,1.466236102,-0.183650472,0.847820396
Csa01g008180,1.129269876,-0.290796381,-0.479747368,-1.616480887,0.573897844,0.683856916
Csa01g008190,0.227359169,0.849699628,-1.899044123,-0.089305489,0.141998455,0.769292361
Csa01g008200,0.982774165,1.3596953,-1.156463149,-0.897959914,-0.135100112,-0.15294629
Csa01g008240,1.051501756,0.801117753,-1.716248201,-0.483764755,0.094081789,0.253311658
Csa01g008320,0.363345858,0.536895015,0.921354916,-1.428980504,0.701403331,-1.094018617
Csa01g008330,0.910999027,0.967385853,0.275897204,-1.308824137,0.314734899,-1.160192846
Csa01g008340,-1.18644446,0.217013794,-0.870019554,0.888834948,-0.404026848,1.35464212
Csa01g008380,0.805496128,0.241729361,-1.885171732,-0.124073121,0.119944815,0.842074548
Csa01g008420,-1.781004232,0.659891283,-0.246914468,1.085633636,0.379027869,-0.096634088
Csa01g008450,-0.717366868,1.286304396,-1.396082456,-0.274638565,0.235162608,0.866620885
Csa01g008490,0.058236149,1.315931683,-1.228776334,-0.021890604,-0.996345451,0.872844557
Csa01g008530,-0.367995606,1.350243873,-1.219485981,-0.055524569,-0.722047556,1.014809839
Csa01g008560,-1.374135105,0.233051277,-1.085880544,0.826668306,0.372651291,1.027644776
Csa01g008700,1.131573362,-0.298515839,-1.307157427,-0.946319853,0.80362314,0.616796617
Csa01g008720,-0.73755142,0.641305171,-1.045986768,0.748944694,-0.878623538,1.271911861
Csa01g008730,0.107557155,0.869176712,-1.863109347,-0.078666978,0.101768751,0.863273706
Csa01g008750,0.757710417,-1.143986712,-1.341235857,0.120917344,0.884109712,0.722485097
Csa01g008760,1.702905047,-0.072539276,-0.988835361,-0.629020398,0.594291484,-0.606801495
Csa01g008770,-0.285857935,1.135454,-1.158234044,-0.931738217,0.05004746,1.190328736
Csa01g008780,0.725102892,1.389989278,-1.446241511,-0.617193102,-0.210598257,0.158940699
Csa01g008810,1.35908332,0.564330086,-1.359367768,-0.837312519,-0.215583614,0.488850494
Csa01g008830,0.699499673,0.756363363,-1.773070115,-0.506629743,0.096632995,0.727203828
Csa01g008840,0.928218002,0.391340807,-0.830184822,-1.137534543,-0.62249671,1.270657265
Csa01g008850,1.459940805,0.517655825,-1.293517459,-0.690722051,-0.471177695,0.477820575
Csa01g008860,-1.198624632,0.67625388,-0.086195692,0.928543353,0.885278165,-1.205255075
Csa01g008950,0.307404252,0.599766141,-1.904836983,0.806339603,-0.257106055,0.448433043
Csa01g009020,0.043230143,-0.524243482,1.601450152,-1.383657058,0.455267375,-0.19204713
Csa01g009060,-0.772396578,0.002023606,-1.24257184,1.448129429,-0.266603968,0.831419351
Csa01g009080,0.68091902,0.759319686,-0.256459527,-1.31272341,1.104293099,-0.975348868
Csa01g009090,1.507857138,0.526406865,0.30677388,-1.283872025,-0.256530318,-0.800635541
Csa01g009100,0.528051708,1.382754988,-1.603493458,-0.241908872,-0.33044368,0.265039315
Csa01g009140,1.151608527,0.466902852,-1.087298136,0.533645588,0.31073205,-1.37559088
Csa01g009150,0.646467167,1.476472425,-1.188431187,-0.21413264,0.224798137,-0.945173902
Csa01g009210,-0.442403639,-0.466750638,-1.507208895,0.310996399,1.082186147,1.023180626
Csa01g009220,0.242894533,0.438866299,-1.610659523,-0.146645221,-0.343781317,1.419325229
Csa01g009260,0.859626213,0.45358601,-1.566393972,-0.932670007,0.473099139,0.712752618
Csa01g009290,1.733200383,0.394022118,-0.54557273,-0.604322553,-1.080408235,0.103081018
Csa01g009300,-0.174233548,-0.436858858,-1.687541238,0.566905017,0.631153579,1.100575049
Csa01g009360,-1.554559198,0.833600566,0.981108027,-0.858166022,0.226131803,0.371884823
Csa01g009410,-1.719556583,0.43764348,-0.636022063,0.818403681,0.843704469,0.255827016
Csa01g009430,-0.158150004,0.339383304,-0.98072851,-0.055618975,-0.900839598,1.755953783
Csa01g009470,-0.305770386,0.891318107,-0.149208987,-0.871937639,-1.053940445,1.48953935
Csa01g009530,0.000835821,1.435679422,-0.573750198,-0.946748586,-0.882609523,0.966593064
Csa01g009610,-1.506166478,0.56634167,-0.92618894,1.117972803,0.266206079,0.481834865
Csa01g009620,-1.324277023,0.306682337,-0.762743524,1.56470799,0.330187925,-0.114557704
Csa01g009630,-0.762843749,0.735857941,-1.397251287,-0.279564915,0.407691507,1.296110504
Csa01g009760,-1.75993215,0.624488614,-0.096423914,-0.255910078,1.150782037,0.336995491
Csa01g009790,-0.424719947,0.52230823,1.739268277,-0.71087963,-0.125672179,-1.000304751
Csa01g009840,1.15991347,0.861899247,-1.624131833,-0.382496195,-0.260087487,0.244902798
Csa01g009890,1.412522066,0.249199721,-1.497662976,-0.352767568,-0.43358315,0.622291907
Csa01g009900,0.034271456,1.064308584,-1.733008481,-0.470703861,0.676124803,0.429007498
Csa01g009910,0.302385046,1.434273782,-1.560564561,0.167592456,0.233688844,-0.577375567
Csa01g009920,-0.066900823,1.044000289,-0.270378301,-1.021635121,-1.012833484,1.32774744
Csa01g009970,0.629554001,-0.366292901,-1.75060311,0.469803264,1.0860355,-0.068496754
Csa01g010030,-0.310681881,0.715594579,-1.881793351,0.377009475,0.322712677,0.777158501
Csa01g010080,1.25199872,0.938567385,-1.026722222,-0.992975296,-0.583848766,0.412980179
Csa01g010250,0.833719313,0.629836227,0.615831389,-1.757756993,0.279376798,-0.601006734
Csa01g010340,0.204416438,0.612420568,-1.905858851,0.07274941,0.044908574,0.971363861
Csa01g010350,-0.995290409,0.495743566,1.367780727,-0.36312694,0.651156524,-1.156263468
Csa01g010430,0.356471036,0.718173096,-1.880403356,0.197392758,-0.242269073,0.850635539
Csa01g010450,0.831697056,-0.377036704,-1.139799103,-0.656292064,-0.205795787,1.547226602
Csa01g010480,-1.145033615,0.296260632,0.187258771,-1.283478165,1.089217944,0.855774433
Csa01g010510,1.36295228,-0.241437587,-0.012581455,-1.704794943,0.29248575,0.303375954
Csa01g010540,-0.103253297,0.345723829,-1.463287016,0.202977346,-0.532571392,1.550410529
Csa01g010580,0.954751914,1.062968925,-0.925145413,-0.64846344,0.667755574,-1.11186756
Csa01g010590,-1.259523181,0.570442467,-1.186064912,0.104404425,0.658672244,1.112068957
Csa01g010600,-0.530659805,1.27771482,-1.58372332,0.487022077,-0.198907208,0.548553436
Csa01g010610,0.854336537,-1.049733954,-0.9807268,-0.251367209,-0.036018015,1.46350944
Csa01g010620,0.743475911,0.929796881,-1.774388675,-0.243838051,-0.224582574,0.569536508
Csa01g010630,1.170057209,-0.5735548,-1.232197132,-0.745575013,0.320596962,1.060672774
Csa01g010690,0.643099011,0.962717435,-1.008727126,-0.827515911,1.097745126,-0.867318535
Csa01g010790,-0.692323249,-0.057349804,1.426891168,-1.199610435,0.934200265,-0.411807945
Csa01g010820,-1.921237044,0.248981223,0.397761046,-0.107029817,0.938635491,0.442889101
Csa01g010860,0.467999357,0.433456993,-1.126512987,-0.125241324,-1.099021418,1.449319378
Csa01g010880,1.004759803,0.738123899,-1.743131232,-0.293546103,-0.225794539,0.519588172
Csa01g010910,-1.03273797,-0.194178594,-1.260875707,1.190938993,0.801216552,0.495636726
Csa01g011010,-0.213943807,1.049833138,-0.972677995,-1.290646878,1.046449247,0.380986295
Csa01g011090,-0.21357053,0.614116312,-0.841306333,0.535951026,1.289879682,-1.385070157
Csa01g011110,1.275367672,0.22618123,-0.926158786,-0.529271532,-1.067884023,1.021765439
Csa01g011190,1.075453245,0.298271533,-1.871458696,-0.131916622,0.449815755,0.179834785
Csa01g011210,-1.05617413,1.195397303,-1.201671026,0.843736878,-0.261925454,0.480636429
Csa01g011220,1.002318961,-0.067091906,-1.706296978,-0.317246872,0.104531454,0.98378534
Csa01g011250,-0.744350384,0.447220652,1.465428588,-1.26802995,0.54260389,-0.442872796
Csa01g011260,1.512231152,-0.408489399,-1.413926364,-0.471149979,0.290964192,0.490370398
Csa01g011270,-0.194801876,0.292000812,-1.867074933,0.11758545,0.903477628,0.748812919
Csa01g011360,-0.847874594,0.510642103,-0.92795425,-0.548027169,0.127168662,1.686045248
Csa01g011370,0.235969218,0.628892428,-1.406024566,-0.47272568,-0.450775165,1.464663765
Csa01g011380,0.271455823,0.490278847,-0.857587537,-1.228761184,-0.221810265,1.546424316
Csa01g011390,0.106247089,0.435971138,0.591619825,-0.523047498,1.106786629,-1.717577183
Csa01g011530,1.025553653,0.34427175,-1.284819793,-1.125074945,0.088589989,0.951479346
Csa01g011540,0.839207871,0.372903377,0.766868639,-1.884533417,0.032336321,-0.12678279
Csa01g011590,-0.649183062,0.685199961,-1.600013811,-0.175597057,0.920246242,0.819347727
Csa01g011610,-1.204151622,1.587120044,-0.606600759,-0.552689597,0.220380319,0.555941617
Csa01g011620,-0.116722731,0.603640163,-1.799542457,-0.052368672,0.20852695,1.156466748
Csa01g011630,0.561708535,0.272874211,-1.744125234,-0.50954981,0.321282144,1.097810153
Csa01g011650,-0.318832738,-0.512257233,-1.524685211,1.257696352,0.297459858,0.800618973
Csa01g011670,-0.515094418,0.76118347,-1.590949135,-0.188216825,0.311802079,1.221274829
Csa01g011690,-0.413709442,0.902665534,-1.41357057,1.196733699,-0.658870137,0.386750917
Csa01g011700,1.597244241,-0.077521592,-0.4955973,-1.434749383,0.370194873,0.040429161
Csa01g011730,0.043935516,0.209140061,-1.069176617,-0.742672488,-0.231736766,1.790510294
Csa01g011760,1.264135637,0.361397008,0.484394925,-0.559473539,0.097054578,-1.647508609
Csa01g011800,1.849119603,0.315086483,-0.369482642,-0.753973333,-0.177662642,-0.863087469
Csa01g011810,-0.317020224,0.871306212,-1.06785783,-0.118392644,-0.864334864,1.496299349
Csa01g011910,-1.265429439,0.897953803,0.117099533,-0.138233689,-0.920154089,1.308763883
Csa01g011960,1.064641197,0.723525685,-1.155216994,-0.999981805,0.869520177,-0.502488261
Csa01g012050,0.632065184,0.627738612,-1.620918937,-0.890298513,0.5844144,0.666999253
Csa01g012080,0.467243235,-0.61066902,-1.566376669,1.363077316,0.037086552,0.309638587
Csa01g012110,-1.053760096,0.736816923,-0.014329618,-0.484824795,-0.770599251,1.586696838
Csa01g012140,-1.215290182,1.189740513,-0.493182366,0.033178802,-0.691401267,1.1769545
Csa01g012180,-1.246850497,-0.030837737,-1.041110604,0.287521674,1.343349898,0.687927265
Csa01g012260,0.509442023,0.080265499,-1.696363041,0.025117703,-0.256377811,1.337915627
Csa01g012270,0.755735749,-0.730580466,1.449056278,-1.101698118,0.319821182,-0.692334625
Csa01g012290,-0.451786196,1.087190904,-1.361394886,-0.13722731,-0.395768311,1.2589858
Csa01g012310,0.582194445,1.046822143,-1.190348108,-1.316154833,0.314184526,0.563301828
Csa01g012320,0.786950871,-0.34973125,-1.433078848,-0.489661544,0.086434633,1.399086138
Csa01g012380,-0.817216624,-0.138427939,-1.122881502,-0.27340306,0.850697524,1.501231601
Csa01g012620,1.111699251,1.209547353,-0.598292552,-0.678002731,-1.207134943,0.162183623
Csa01g012640,1.036846116,0.778104141,-1.306014203,-1.139630009,0.074321056,0.556372899
Csa01g012720,-1.589603485,0.588716227,-0.265053608,1.168554863,0.634379806,-0.536993803
Csa01g012750,-1.689751349,0.346230094,-0.345500257,0.188599259,1.360248636,0.140173618
Csa01g012760,1.685825079,0.119417366,-0.487162431,-1.377410945,-0.031100773,0.090431703
Csa01g012820,-0.757190285,0.173822757,-1.236560134,1.203624635,-0.475666254,1.091969281
Csa01g012830,1.060555162,0.389533311,-1.869034719,-0.189058351,0.23465566,0.373348936
Csa01g012870,0.951087089,0.16357266,-0.457663951,-0.374717108,-1.497415037,1.215136346
Csa01g012880,0.794906917,1.400608465,-1.279829648,-0.820035627,-0.261626468,0.165976361
Csa01g012890,1.197856565,0.740750449,-1.106153295,-1.234929226,0.506859945,-0.104384439
Csa01g012900,1.30082922,0.403553516,-1.741265106,-0.261576576,0.14587144,0.152587506
Csa01g012920,-0.151257606,-0.104441878,-1.555216553,0.320697654,-0.0716809,1.561899282
Csa01g012930,1.146889045,0.766326754,-1.562487141,-0.422183057,-0.451731187,0.523185586
Csa01g012990,1.110610396,-0.34183344,0.063333257,-1.784282892,0.542046567,0.410126113
Csa01g013000,0.928756559,-0.816262828,0.669599213,-1.578599561,0.725037009,0.07146961
Csa01g013010,1.555570158,0.644465455,-1.160382083,0.197171725,-0.53287276,-0.703952496
Csa01g013020,0.733668404,0.656710455,-1.684519427,-0.501350687,-0.161316386,0.956807642
Csa01g013030,0.343846052,-0.018301183,-1.882871397,0.534676708,1.024863979,-0.00221416
Csa01g013070,1.817330957,-0.164444469,-1.075107013,-0.397480602,-0.502560912,0.322262038
Csa01g013120,-1.100637693,0.35869495,-1.369773058,0.520714283,0.444167518,1.146834
Csa01g013140,-0.453214201,1.633052433,-0.751000523,-0.233343051,0.765437701,-0.960932359
Csa01g013160,0.427785977,0.751536794,-1.634615618,-0.797406232,0.34373744,0.908961638
Csa01g013180,-0.048311447,1.176825799,-1.676320742,-0.040003826,-0.266601395,0.854411611
Csa01g013190,0.656047913,0.729034978,-1.924167848,0.43530466,0.317231353,-0.213451055
Csa01g013250,0.486590822,0.018820469,-1.228683756,-0.862457129,0.001628449,1.584101145
Csa01g013270,-0.495037365,0.77684506,-0.540226417,-1.505644507,1.017457352,0.746605877
Csa01g013360,0.742847217,0.322068716,-1.538558148,-0.253857469,-0.544054397,1.271554081
Csa01g013380,1.306962854,0.593648092,-1.288252936,-1.033236519,-0.038244633,0.459123142
Csa01g013390,-0.137197957,0.343603189,-1.214218546,-0.033694999,-0.671990945,1.713499258
Csa01g013400,-0.781935287,0.966812065,-1.410068335,-0.226030798,0.30049599,1.150726365
Csa01g013410,-0.690530711,1.729160569,-0.089574838,-0.538130768,0.553198971,-0.964123222
Csa01g013420,1.149767324,0.489495758,0.125069203,-1.477149483,0.630869419,-0.918052221
Csa01g013440,1.089738411,-0.180539915,0.411682475,-1.61787732,0.837251626,-0.540255278
Csa01g013470,0.807810138,1.133691711,-1.597133485,-0.330553686,-0.455231639,0.441416961
Csa01g013480,0.634112788,0.24219949,-1.618611587,-0.697588333,0.274933025,1.164954617
Csa01g013490,0.745366866,1.234640477,-0.671462725,-0.838548042,-1.144838309,0.674841733
Csa01g013500,0.867889135,-0.01940418,-1.429410633,-0.340558942,-0.451022414,1.372507034
Csa01g013560,1.811815462,0.077276809,-1.051711398,-0.296637168,-0.701104179,0.160360474
Csa01g013610,-0.161622473,1.104218953,-0.793213778,-0.147799288,-1.246493257,1.244909842
Csa01g013650,-1.567411288,0.490963558,1.22808174,-0.505639346,0.664681273,-0.310675937
Csa01g013700,-0.892795315,0.418096595,1.572389298,-1.054949873,0.448667434,-0.491408139
Csa01g013750,1.27291757,-0.077784715,-1.640184175,-0.389739104,0.114829373,0.719961051
Csa01g013770,0.977491326,0.234695818,-1.687708099,0.315887323,-0.637310685,0.796944316
Csa01g013810,0.496936529,0.03925028,1.059521085,-0.03446436,0.316875407,-1.878118941
Csa01g013840,0.712473957,-0.608798907,-1.648061699,1.068938133,-0.036121509,0.511570027
Csa01g013880,1.257712976,0.108560958,-1.034204651,0.090242086,-1.269332476,0.847021108
Csa01g013920,-0.87350584,0.40292722,-1.257227481,1.358434099,0.723413774,-0.354041772
Csa01g013980,-0.578878365,0.14167683,-0.710056283,-1.085335295,0.631291979,1.601301135
Csa01g015190,1.807174932,0.417266484,-0.998471842,-0.298464216,-0.61181929,-0.315686068
Csa01g015290,1.118802861,0.344340226,-0.867714453,-1.554456821,0.462513299,0.496514888
Csa01g015320,0.433992347,-0.644576557,-0.614501369,-1.314861088,1.067306334,1.072640332
Csa01g015370,0.370350453,0.860251851,-1.735576993,-0.456171108,0.011218505,0.949927293
Csa01g015380,0.181962363,0.198255195,-1.208113,-0.604445103,-0.302871913,1.735212458
Csa01g015440,0.915559568,0.255607471,-0.657020683,-1.550689003,-0.08293272,1.119475368
Csa01g015470,0.043660673,0.282321173,-1.291374516,-0.227231227,-0.519019941,1.711643839
Csa01g015540,-0.67116646,-0.043697957,-1.604108826,0.505643825,0.713398726,1.099930692
Csa01g015580,-1.370907391,0.019544121,-0.409648869,1.665487023,-0.247202871,0.342727988
Csa01g015620,1.301210885,0.945217487,-0.750308311,-0.585813933,-1.194390842,0.284084714
Csa01g015680,1.523390355,-0.005729104,-1.469320084,-0.58416703,0.13460559,0.401220274
Csa01g015770,-0.799401275,1.688785212,-1.104954977,0.187091134,-0.341166831,0.369646738
Csa01g015780,1.44333974,0.01285088,0.50576052,-0.986161204,0.290633973,-1.266423909
Csa01g015810,1.322429048,0.186889479,-1.650769715,-0.405579459,-0.024055779,0.571086427
Csa01g015860,-1.98796797,0.638670752,0.120002552,0.137923858,0.471139116,0.620231692
Csa01g015870,-0.249743084,-0.236051947,-1.287581902,-0.07634578,0.056680792,1.79304192
Csa01g016000,-0.995161328,1.288706307,-0.72160066,-0.722928085,0.008404746,1.14257902
Csa01g016020,-0.55231715,0.198352176,-1.076059157,-0.16167911,-0.254100552,1.845803794
Csa01g016180,1.890026114,-0.893044531,-0.564862898,-0.544668557,0.120326038,-0.007776166
Csa01g016280,0.64970222,0.075550654,-1.74587681,-0.374986755,0.245249481,1.15036121
Csa01g016290,0.461023152,0.345691746,-1.84962294,-0.021951471,-0.050410311,1.115269825
Csa01g016310,-1.114221564,0.507759842,-1.248557507,-0.078691783,1.148490948,0.785220063
Csa01g016350,-0.677749701,1.228816826,-1.577675978,0.484402483,0.553913564,-0.011707194
Csa01g016360,0.171682041,1.432926999,-1.551760344,0.239632504,-0.598506542,0.306025341
Csa01g016390,1.359079415,0.132006336,-1.733629025,0.185116138,-0.188186124,0.24561326
Csa01g016470,0.632261811,0.951990191,-1.51926312,-0.422597806,-0.577260441,0.934869364
Csa01g016500,1.678701517,-0.112997899,-1.01258566,0.001169228,-0.980792818,0.426505631
Csa01g016600,-0.676972118,0.818003188,0.486913007,-1.589477082,1.049442599,-0.087909594
Csa01g016630,-1.565830689,1.405093372,0.081121661,-0.118408629,-0.417552825,0.615577111
Csa01g016640,-0.252076286,0.366384605,-1.167147348,-0.809786386,0.206900455,1.655724961
Csa01g016700,-0.54620132,0.408958962,0.408092144,-1.713216981,1.164214918,0.278152276
Csa01g016750,-1.642991117,0.521334863,-0.646672608,0.197800809,0.374046113,1.196481941
Csa01g016770,-0.626761826,0.124552562,-1.335760821,-0.21410991,0.453309654,1.598770341
Csa01g016850,0.554808172,1.185331286,-1.097939776,-1.350804337,0.299652317,0.408952338
Csa01g016870,-1.330194746,0.062441982,-0.615996467,1.274018197,-0.415628395,1.02535943
Csa01g016900,0.370587431,0.731271935,-1.93643873,-0.142956405,0.288909518,0.688626252
Csa01g016950,1.006448378,0.750918384,-1.032070334,-1.110204746,-0.532591456,0.917499773
Csa01g016960,0.673958739,0.70090069,-1.205975864,-1.364690509,0.704633853,0.491173091
Csa01g016970,-0.132772103,0.212189927,-1.936674128,0.702332577,0.462473013,0.692450714
Csa01g016980,-1.328840696,0.063645298,-0.542029451,1.43262975,0.825163919,-0.450568819
Csa01g017110,1.876991275,-0.173498754,-1.125621047,-0.121793721,-0.402598363,-0.05347939
Csa01g017190,1.677091755,-0.542839177,-1.096380609,-0.362465167,-0.34098119,0.665574388
