CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8
Csa12g013310,3.414072526,4.861117969,4.475322062,4.459975581,4.563840201,5.630264709
Csa05g017330,3.322335363,5.711530302,5.970426486,4.437694883,3.934801362,5.259342137
Csa09g084210,18.59818753,27.1465285,6.493432181,14.56948735,19.275397,26.43288335
Csa09g064600,2.675133643,8.997549642,6.72516106,6.375736294,6.786113988,7.402966253
Csa01g007750,6.07538587,8.857043069,12.1049755,9.361175682,8.709655532,9.98367519
Csa15g008370,41.62723827,67.15671837,38.75105892,36.31436934,30.16991,42.49888592
Csa10g003340,25.62932154,41.12643997,45.42483573,49.71922393,47.82974058,39.78077691
Csa03g018760,36.80985701,32.24915108,18.73503701,12.82885725,12.59170676,19.46693362
Csa09g094710,30.00730312,15.35053028,11.53793334,17.10794151,13.22340014,17.46287553
Csa05g022810,1.858927948,1.305283745,2.077834242,2.966631457,1.966587979,2.810656767
Csa20g039320,4.532569015,5.649359468,3.299655605,4.32692241,7.683804912,10.20259785
Csa04g029600,23.52537554,24.69171966,12.28606649,14.07698639,12.69308914,14.74914002
Csa03g055450,3.95688682,3.875596638,3.080176937,2.812790074,3.291998459,3.075477799
Csa11g097510,17.40580364,18.13305398,14.88777555,24.58400678,16.75466185,20.9368001
Csa17g013610,3.207043911,2.764814709,2.999021905,2.441125505,2.606507894,3.269770419
Csa07g058600,2.896356165,2.144585156,3.145794127,6.324101839,2.784351636,4.898747068
Csa18g030500,5.74923133,4.624567701,3.646426263,3.600253152,4.080038381,4.405542831
Csa03g018390,10.21930339,9.461942955,7.454478814,4.808272737,6.21632951,7.028198141
Csa05g034420,3.308152617,1.63377698,2.132350601,1.568777735,2.033057319,4.280134688
Csa00441s170,2.993885628,2.591856614,2.394597315,2.118563833,2.573530955,3.018411015
Csa02g039390,0.326403575,0.759041995,0.595723133,0.752125985,1.029654597,1.470523584
Csa19g022890,2.751219075,2.256453784,2.098011925,2.503152533,2.42432485,2.257832457
Csa10g032540,3.632768558,1.613800674,2.073233041,2.094626371,2.3948605,2.738851194
Csa03g001680,6.783531734,5.270751618,6.394309528,6.016236828,6.790202089,9.369320468
Csa06g009700,7.917832498,11.08468918,10.62530063,8.422213064,9.681259407,12.49858418
Csa09g067720,2.708804208,1.958307207,1.007903444,0.92233865,0.840611515,1.258572799
Csa11g094560,4.769153938,2.497670812,2.779963835,3.011147608,2.332955015,3.467949459
Csa19g008170,4.275822124,4.575147331,7.562694667,6.876419503,4.85721784,7.97179845
Csa19g022700,6.115364296,9.520800786,10.45494197,10.08041181,12.02838003,9.813428867
Csa06g053490,0.521560407,2.435882255,2.868960079,3.673262553,6.362042948,5.757636102
Csa12g007720,2.584212551,2.675313221,1.395572697,1.594536713,1.481616344,2.30098634
Csa16g044620,8.865522709,9.699819807,5.504532592,3.807902303,4.306646454,4.869341121
Csa09g057980,10.93844969,11.65030873,7.47481101,4.536807086,4.749155729,5.954116361
Csa19g014600,3.314518867,2.091968618,1.872975496,2.037748438,1.902018879,2.63427421
Csa16g006750,24.02312192,102.1021998,126.3187236,129.6895238,150.0469768,69.86520052
Csa07g002800,14.33463247,17.85071157,12.30233663,16.31845309,11.51005608,17.2863422
Csa16g034640,2.434667224,1.758043215,1.417669355,1.970803723,2.289301741,2.700563252
Csa11g017880,14.95108644,12.31718769,12.90490938,18.09599497,18.78010719,20.4287588
Csa06g034000,1.506100167,1.657186934,2.71000394,2.020463425,1.603191734,2.176595906
Csa06g040280,4.508844039,2.754503639,3.705950442,4.410364001,3.473532938,3.554475362
Csa10g016300,9.200487263,8.377085645,10.83314983,7.74554185,8.38158827,6.988414671
Csa17g098410,2.039155545,1.675517171,2.18767675,2.376128772,3.075061697,3.112520412
Csa20g008880,2.687609504,1.896136161,1.334408091,1.569477376,1.454094128,1.497261839
Csa11g071660,3.442674099,4.269556699,5.167270908,3.556381303,5.757808391,5.967915385
Csa14g057290,31.99479359,21.9624584,16.80083704,26.94287296,23.53855471,20.3176008
Csa20g025620,4.803091766,65.43751528,60.40931374,105.1044494,76.684215,91.01659625
Csa19g006400,69.9131533,72.79452266,36.71127494,38.69778778,32.19252718,43.73954308
Csa19g008330,1.591663171,7.645021631,7.225804564,6.574607951,5.774757479,6.422086648
Csa06g022210,2.661736136,1.886905792,1.75964718,1.568905846,1.721575304,1.888167349
Csa14g007280,6.145602291,7.165619925,9.794806288,7.588211684,8.215709226,9.394730064
Csa12g008190,29.9948241,57.514487,46.5700966,77.41945024,53.84336911,74.11390583
Csa11g026420,2.616805105,3.056772398,2.720883349,2.463507443,2.629739633,3.160686058
Csa06g037530,13.01801173,10.79612888,11.56880676,12.13407546,13.80996827,14.48064816
Csa09g062910,12.16138193,10.84050573,13.26487891,15.60726496,15.67341568,13.40408142
Csa17g035250,8.26316775,3.484009031,1.530420025,2.206377035,1.344175102,1.800707349
Csa06g033140,2.319881295,2.280648924,1.808585092,1.840960307,1.7771021,1.881313986
Csa04g062600,3.170011778,2.58499714,2.109781141,1.932034319,2.622598694,2.205637066
Csa20g006330,5.902597664,4.551527712,3.20699282,4.399913778,4.599709883,4.86605213
Csa06g039590,4.920723689,2.833916266,3.230323408,2.479299839,3.363799218,3.805536977
Csa17g041870,16.29082557,18.01813594,8.918039407,11.98685106,11.54156404,13.7446976
Csa16g038900,4.595005044,2.669588044,3.643721099,2.998756078,2.795505154,3.36483973
Csa16g046000,12.25337276,12.49621152,10.22339483,15.29641241,14.54538832,18.79416098
Csa12g015930,11.60079515,13.85718812,12.30967654,13.70728243,12.68101265,16.98285241
Csa17g007080,0.589027361,1.601790571,1.963914331,1.951730254,2.335476834,2.360258553
Csa11g070080,0.920143252,1.390377183,1.512281,2.414882105,1.508015979,2.880276154
Csa08g057910,2.029865703,2.273086022,1.616248074,1.108866908,1.167778192,1.302751285
Csa19g013580,2.267950941,3.334722368,2.791672586,2.079403794,2.000265797,2.248373069
Csa12g046990,4.080792282,3.875945882,3.78928001,3.193709341,3.921045788,4.436286746
Csa19g029520,4.005242087,0.570429358,1.044863002,0.409609346,0.82549774,0.711078113
Csa17g076490,2.512308838,1.617406885,2.459270909,1.996246793,2.261702492,2.064538415
Csa01g029670,8.557369046,3.676284861,2.247259051,2.209435066,1.884902897,2.899631992
Csa15g044620,10.90466083,24.15004285,23.78986614,19.53598113,22.62223265,21.29967956
Csa16g018760,5.092437693,2.9477426,2.413099749,2.663125311,3.126572456,3.699952958
Csa12g076370,4.622536099,2.083059258,2.103097477,3.316157446,2.51852477,5.740643829
Csa17g010060,4.995191038,2.2078847,2.251696266,1.98944812,2.366514767,1.711390336
Csa19g023510,7.398029885,4.392034415,1.347571007,4.011283069,2.532066864,2.18871236
Csa12g007430,2.697548048,0.687058704,0.339153962,0.504464663,0.437760996,0.34858115
Csa15g064690,19.42950391,9.343911011,5.8801225,4.534256871,3.994020273,4.919886214
Csa04g022370,8.716063635,2.867208439,2.16624034,2.083618922,1.562651977,2.113921068
Csa03g028980,8.334002169,5.108225613,3.317896828,4.133186111,4.972749204,4.687689896
Csa01g023200,2.449208009,1.849533664,1.097565287,0.944210839,1.003885396,1.331684581
Csa09g009010,5.376795685,3.664855423,4.551502329,4.072677885,4.736313715,5.265820046
Csa17g019860,8.847187909,6.048991931,4.128110361,4.32085637,4.337909975,4.945190001
Csa15g015310,231.3871226,278.8030852,183.3432635,126.4170381,125.0614032,152.703863
Csa19g015650,186.5280895,235.9141841,159.1409437,121.1291738,110.1612762,137.1231228
Csa15g024240,3.968901194,8.025367162,5.363981242,6.579411491,6.426508208,8.89791966
Csa11g028420,5.487158505,5.054286096,4.845582288,3.973159831,4.111019547,4.235978713
Csa19g030930,5.50356966,2.583399947,1.47706248,1.34836384,1.221632922,1.377185897
Csa19g011030,9.51517703,10.02277186,12.40127019,8.762279917,12.87326596,8.912263092
Csa18g024180,6.848557315,1.249162935,1.180372522,2.276447699,2.036137009,3.013552014
Csa01g035390,20.01656222,41.17308921,70.94071886,22.74617328,11.12955301,68.5646846
Csa04g046510,19.74122429,6.589435119,6.063590285,6.088870915,4.838325283,7.413549926
Csa12g042990,17.00461692,15.17523669,13.88754225,21.27564038,17.30091321,14.70741904
Csa02g065690,36.12763656,34.68629248,26.05654381,15.62162223,13.95835678,17.98136173
Csa03g057960,70.42530649,46.21251659,43.77959324,37.54236187,31.39315504,37.92088588
Csa18g033180,74.61698329,54.27337699,35.63109925,28.68927926,29.31988946,35.75696927
Csa16g025330,0.14125354,1.694269983,1.218320472,0.392257096,0.685805449,0.44873721
Csa13g036210,19.38552102,24.83426314,16.54786179,18.47739617,16.77040651,18.99713386
Csa18g018920,6.309889299,11.56609117,13.44216813,11.80542325,10.3491441,13.82330186
Csa03g015580,7.081847483,7.857156975,6.319398152,6.304838646,6.208268914,6.531920067
Csa20g020680,2.075622442,2.027564434,1.820762723,2.015653226,1.968557757,2.129856218
Csa16g027190,0.153080702,0.180810817,0.232865504,0.782486214,0.978949075,1.459619344
Csa11g015340,4.729672684,3.848050685,1.742276401,2.878521736,2.967214172,3.075906515
Csa19g048130,20.86502634,24.69994224,18.83331846,19.81203957,18.96634057,22.00490162
Csa17g009610,23.36038103,30.18629997,21.92118766,13.7876454,12.76900344,13.51059035
Csa12g014480,11.49625114,10.8133426,10.21885449,10.28554099,9.135563345,10.1903161
Csa10g010790,2.33900579,1.937862713,2.287766868,2.327800146,2.238189199,2.488270517
Csa01g032690,6.600680629,6.303496384,5.317668801,5.712036704,5.221266269,5.903615663
Csa11g100260,26.25476609,29.53679684,12.35687227,14.1592281,14.80871799,14.62638007
Csa05g005830,24.43232741,9.942525156,8.13668136,7.396848471,5.286099226,11.28515498
Csa07g041010,4.918210104,2.164884924,1.927526685,2.437301215,1.841277106,2.821918658
Csa12g025850,3.968271432,5.351995727,3.927602333,3.018242829,3.79289233,2.941375473
Csa16g035090,6.005318711,4.031975305,4.510744555,5.771471891,7.334298377,7.0598577
Csa17g035440,9.01192037,6.429167517,4.463810361,5.702061986,5.105067042,6.65447818
Csa09g058760,2.89283458,2.989800628,2.191061665,2.121063495,1.79996694,2.734546953
Csa11g070620,4.888454404,3.985281201,3.978074913,3.709008103,3.775631369,4.339840841
Csa20g017100,7.814778928,11.96595268,8.138370875,8.070969651,8.393783646,9.411033899
Csa08g002750,0.898379813,1.000446299,1.163236135,1.149364504,2.182287248,2.893101824
Csa03g023680,4.939820594,2.938810916,2.652281122,2.128972098,2.838386958,2.879712167
Csa12g034680,0.62458845,0.629903075,0.266029089,1.359933141,0.848307716,1.184591663
Csa11g034920,61.58355362,92.72811184,114.2851521,105.934149,115.2266364,95.07967813
Csa17g070800,3.861365677,6.361951029,3.450028484,6.130776666,6.641834053,8.518066431
Csa12g013390,3.26337273,2.065799093,2.32418999,1.864293872,2.274116452,2.4055912
Csa09g059120,7.320444223,3.994856301,8.361682734,4.9519535,5.419259514,6.173995258
Csa11g102030,5.0291311,3.9992983,4.59554635,3.544463258,4.270606076,4.472558826
Csa05g092680,2.958998743,5.525940557,5.874472986,5.111243244,7.076999839,6.914463966
Csa07g008840,3.182800718,2.574169492,2.99413506,2.791115426,2.906497181,3.597839925
Csa14g042060,2.928570465,3.245074854,3.462479258,3.455643106,3.502384004,4.78373527
Csa06g038020,2.33587005,2.550594959,2.602430887,2.327185968,2.11915497,2.664367125
Csa02g067040,1.527181191,2.228819358,3.935897906,2.512117809,3.296351257,3.139799028
Csa17g011450,2.457745703,2.52005026,3.192681769,2.417314016,2.765084919,2.899057632
Csa13g009360,1.626041656,2.313967497,2.339973047,2.461957634,2.524566098,2.604411571
Csa13g050790,22.97811137,8.573239476,5.050249282,4.098200497,5.808295437,5.98090558
Csa11g010400,1.175400995,2.956182234,3.526412399,2.119229487,2.167824243,3.359541411
Csa17g023920,8.955185529,7.157703608,6.771576419,8.255233722,8.106793712,9.623709678
Csa18g014380,58.05251483,44.65430885,34.0442909,55.14949234,52.69012858,46.88550586
Csa07g023670,107.8653184,76.75429436,80.5631133,109.3645207,107.0681864,74.9619106
Csa15g015070,2.753802553,2.023328239,2.039580483,1.818798774,1.983707209,2.335520268
Csa12g048260,3.039625474,2.521501508,2.540507209,1.961746068,4.253270595,2.736835149
Csa12g004260,5.533188287,4.177449584,6.679970431,7.05384198,6.270980894,8.099527104
Csa19g013640,34.87502446,51.10885244,29.69106736,27.55702878,28.94910564,27.08845424
Csa07g047960,9.060778817,11.02249306,8.007975838,5.714801089,6.926374549,7.3539482
Csa19g048480,2.141970946,1.396913404,1.702489961,1.458148114,1.617257385,1.546795745
Csa12g038660,15.0215001,8.160532516,7.445629583,8.762246925,7.452097055,8.547492225
Csa09g050500,2.958431423,14.96251138,10.43396079,11.26753901,14.98197594,8.091841679
Csa06g022250,1.940475976,14.53246539,10.61257558,9.151522258,14.2199652,6.154637507
Csa14g055660,5.073057574,4.066513372,2.507409236,7.28350342,3.61040418,5.988913925
Csa19g028740,19.7398083,11.69926747,9.661873308,12.95575336,11.43226755,16.41086711
Csa15g031120,16.82647241,8.366625881,6.746595325,9.348717927,8.450062845,11.63485856
Csa19g033850,6.967757252,8.911156611,8.58074955,9.931097781,11.33809892,13.69795773
Csa15g019130,2.405953781,2.678831399,2.022470239,1.050964628,1.899613029,1.053385483
Csa09g007200,16.30994354,22.848157,19.65756087,16.02917138,18.68700225,21.60340774
Csa01g011370,7.104174381,5.086111601,4.190560385,6.25420923,5.361701408,7.681565901
Csa05g020630,28.36518806,34.9147774,24.10567845,15.55780562,15.57897615,16.36362521
Csa08g049380,207.9252586,110.1598793,139.899919,184.4456555,186.0607639,137.6414132
Csa09g096850,2.068560327,13.58730285,17.20856677,14.58964272,16.80869886,14.31293171
Csa10g015250,5.453316679,4.259138727,2.560724522,2.148308532,2.297156665,2.975332022
Csa16g041400,4.536786643,3.597310534,3.584956163,3.409830456,2.970737927,4.230332966
Csa04g047040,2.987102348,3.260984232,3.223110595,2.805654809,3.331464551,3.476770883
Csa20g002120,1.780863695,2.639660854,2.798060994,2.916518974,2.822882856,4.337093985
Csa20g018670,6.291044998,5.494995393,4.51796001,4.874376252,5.354930347,5.756768106
Csa11g029880,3.091992124,0.202330588,0.193621295,0.307030644,0.364979568,0.650431189
Csa06g051400,7.891853261,6.31399285,5.241747448,5.820983925,5.670782924,5.896738053
Csa08g054080,90.72243159,108.9637307,83.86396938,95.11349599,92.94268305,88.79256243
Csa03g030130,3.206830959,1.192210832,1.235993509,1.357577217,1.504209873,1.753374554
Csa07g007310,10.75898387,10.96398678,7.240778318,7.549366833,6.7405511,7.781083708
Csa04g052380,10.26406596,16.59510489,12.19970483,17.5002891,16.14490314,16.3361328
Csa07g017010,3.726531249,1.702680078,1.427802795,2.079934372,2.339769911,2.262528808
Csa16g038340,1.108952159,1.670791458,2.271299752,2.476457451,2.359563781,3.364600791
Csa20g058900,30.40684954,37.55672936,27.76776437,27.92587443,24.92334941,25.49010792
Csa19g056490,6.461601678,4.973321151,2.910713888,4.642245589,4.087928348,4.959217393
Csa08g037450,116.1916115,155.0685733,132.7058447,191.005225,157.0925039,119.1080988
Csa12g042410,2.584725822,2.468647371,1.480196403,1.786345278,2.040356398,2.622310167
Csa18g032780,3.754468861,2.235802584,3.72912033,1.525052944,1.538482155,2.073683293
Csa06g037890,20.57717141,17.23745122,14.8407853,10.8573466,15.26341782,10.07590419
Csa17g051810,5.939769021,4.847705254,3.229321265,3.719845245,4.826191481,5.403871439
Csa15g014780,7.42726738,6.474241307,5.369864134,6.840930666,5.832099502,7.929064708
Csa04g002000,12.91298222,13.1137536,14.4996633,12.37150704,13.54584042,16.21325299
Csa19g001070,2.490614198,2.723716282,3.69287477,4.860579365,3.727490406,4.87575584
Csa07g054920,5.487328202,4.339060398,3.966245272,3.467085253,3.549124754,3.733390256
Csa18g014410,2.419050289,1.528425371,2.305023514,2.044770947,1.657721379,2.356704076
Csa04g057810,3.098728691,0.775678653,2.22251607,3.349150306,2.98386507,2.73447248
Csa12g056870,1.311447897,2.195265372,1.080267325,1.664385277,2.280695526,2.542667532
Csa09g088760,4.552496035,2.935737874,1.806068103,2.231261081,3.385119311,2.701816527
Csa19g011550,7.739518126,5.310716904,4.498552277,4.407758075,4.500896347,5.7525367
Csa14g025540,4.015678789,1.95484964,2.888665376,1.917408026,2.078261224,2.340913187
Csa05g085120,9.278189914,11.4822525,8.307046352,8.669864135,10.5793502,9.863157492
Csa03g029550,19.40510035,19.17326112,15.67890165,16.95732596,17.74378541,21.37570293
Csa17g034950,9.7849644,10.29083913,19.36460174,13.42895178,15.27128398,13.97399978
Csa09g086550,12.90336564,25.4154284,14.80395448,36.01815647,36.13154032,40.46133661
Csa20g002110,2.138432176,1.405612221,1.366965546,1.825103778,1.596283809,2.431817053
Csa18g024590,1.911442927,4.161259552,5.393030986,4.461997901,6.882472853,5.943419416
Csa09g029590,0.25911822,4.225928605,5.64314108,2.512131532,3.268898335,1.582007143
Csa05g023020,54.47387297,76.30753482,66.03881817,46.02528232,46.96358971,46.43030839
Csa03g036930,19.11943776,26.63909604,29.43122029,24.52422632,20.81870818,20.0323206
Csa12g009460,12.17255198,25.88247253,12.97208412,13.77478634,15.08257924,13.91649048
Csa17g019090,0.871161537,1.447960065,1.349628584,1.505787428,1.575463967,1.726063174
Csa20g032910,1.675331907,3.866513613,2.991783843,3.265478768,3.488737087,3.465078655
Csa11g026400,26.3619826,31.33291873,24.07804127,28.84269301,26.08557927,32.74417935
Csa11g078550,3.48232291,4.44512243,3.171266138,5.779955996,3.902418874,6.176285757
Csa12g030200,2.184134175,2.276198362,1.737159742,1.74591991,1.829058635,2.525615477
Csa20g017230,2.979732295,4.233330237,5.054963501,3.384368583,3.17605812,3.792050563
Csa12g022480,4.991328557,6.481796086,5.01686496,4.775526591,5.028195665,5.566449814
Csa12g073210,11.58868128,10.19599336,14.3746262,11.12456291,12.27246945,11.34739584
Csa11g012430,2.975719993,3.2870373,2.852814354,3.651366647,3.134639601,4.12087471
Csa20g005820,76.8981544,85.75589295,52.81157426,70.55962845,75.78531318,60.85629146
Csa07g026360,18.01748158,29.38013177,18.42868257,17.11063862,17.895386,19.03401752
Csa18g028500,4.567110623,5.764916866,4.629571714,8.238170007,9.183701427,8.225122405
Csa04g054590,2.628317272,0.782423902,0.648502155,0.675594149,0.704804996,1.054799707
Csa07g062110,390.756937,566.2746296,524.9662324,828.3228905,635.5615242,483.803938
Csa01g024480,3.369759621,5.12574199,4.534943482,5.801731083,7.255283383,6.236955043
Csa13g048210,9.974949755,6.009537234,4.336873544,2.595108278,3.237230985,3.381158454
